iteration,log_likelihood
990,-2553078.512242913
991,-2553078.4507094724
992,-2553078.3892144538
993,-2553078.32775775
994,-2553078.266339258
995,-2553078.204958874
996,-2553078.1436164933
997,-2553078.082312013
998,-2553078.021045329
999,-2553077.9598163385
